ProductID,StockoutRate,DemandVariability,ReorderPoint,InventoryTurnoverRatio,FillRate,EOQ,DaysOfSupply,DeadStockPercentage,RevenueLostStockouts,SafetyStock
PROD-3110,0.0,23.885433310529088,897.401128010455,231.52349702982616,1.0,1051.2836599859738,1.5765138514341748,55.89041095890411,0.0,89.34845626958847
PROD-3111,0.0,25.01743393320223,896.0656892747329,234.41706033482512,1.0,1040.1732327198677,1.5570539084427526,54.52054794520548,0.0,92.80651374199951
PROD-3112,0.0,28.82593689656549,1060.3231462906167,253.69925102681808,1.0,1158.9899646975932,1.4387113817747004,52.87671232876713,0.0,108.05911162259522
PROD-3113,0.0,9.604956320045423,335.4027431683774,85.5132921848237,1.0,642.4401647406603,4.268342273749783,93.42465753424658,0.0,35.67950087700894
PROD-3114,0.0,11.98373314134668,457.67517561744324,113.25987598759876,1.0,742.8665531204425,3.222677023237825,84.93150684931507,0.0,44.97080237568686
PROD-3115,0.0,26.12360698849638,963.5074446354937,244.15971206952568,1.0,1094.3530050543552,1.4949231259580797,52.054794520547944,0.0,97.53832743899542
PROD-3116,0.0,12.963547359364705,445.9251859292704,118.7323188175461,1.0,764.0747590670322,3.074141932331745,83.01369863013699,0.0,46.63490647845124
PROD-3117,0.0,9.602578496107043,348.87552846849906,85.09743636808615,1.0,644.1578522127028,4.289200892271356,90.95890410958904,0.0,36.6126612591855
PROD-3118,0.0,26.428798002210353,883.9398230119475,224.34244248274237,1.0,1050.8517844980634,1.6269770265520658,58.63013698630137,0.0,96.75846325189256
PROD-3119,0.0,34.93895818907094,1263.3135977264662,300.7843288697516,1.0,1234.0209412160787,1.213494071887155,40.273972602739725,0.0,131.18324364954555
PROD-312,0.0,8.683143976236817,310.5255453882622,73.83381166092032,1.0,622.103577161523,4.943534564844791,93.15068493150685,0.0,32.576203118888316
PROD-3120,0.0,5.55533791200624,200.01324706316794,53.172478590351794,1.0,511.37096562278566,6.86445337280609,98.9041095890411,0.0,20.35561580086735
PROD-3121,0.0,19.12389665189054,716.9740191193258,174.17522990905482,1.0,923.3638325197795,2.0955907461157586,66.3013698630137,0.0,73.06498725283544
PROD-3122,0.0,2.702681247397458,94.7453335618449,24.489824222562383,1.0,343.90482151506257,14.904149441126934,100.0,0.0,10.039641485463532
PROD-3123,0.0,17.384227054820183,618.0590765552083,151.23331004502407,1.0,889.6404892437281,2.4134894613583135,73.6986301369863,0.0,64.52475220014067
PROD-3124,0.0,19.099664526027002,675.4612663518103,177.14496203699818,1.0,915.570151126002,2.0604593876272177,67.67123287671232,0.0,71.17919786099031
PROD-3125,0.0,17.723292968674574,657.5076041180523,168.72949933594836,1.0,888.8238419135968,2.163225763346028,69.04109589041096,0.0,66.22696464943274
PROD-3126,0.0,14.236663872680774,484.6065627071259,124.33523077841689,1.0,780.3608209443221,2.935612036225533,80.0,0.0,52.20878744898898
PROD-3127,0.0,11.059503369612832,386.109720432539,97.43855751492671,1.0,693.87559390827,3.7459503640957053,87.12328767123287,0.0,40.848864622981914
PROD-3128,0.0,4.219901880396585,148.96383292943332,38.73980621719822,1.0,436.2935055369533,9.421833396728795,100.0,0.0,15.492408551915284
PROD-3129,0.0,14.130980161728907,483.12804464679675,126.31780204008406,1.0,772.0271883158272,2.8895372948634397,78.9041095890411,0.0,52.10784744581246
PROD-313,0.0,28.621902578981462,1012.6211255892454,243.62702837327814,1.0,1129.108918183083,1.4981917336394948,56.43835616438356,0.0,106.43657132973756
PROD-3130,0.0,4.408241224907529,152.20192836016108,40.48891656549588,1.0,445.1419981713868,9.01481271818096,100.0,0.0,16.286524184601515
PROD-3131,0.0,23.91257724072296,883.2514892425818,222.34262697652133,1.0,1074.8989295760352,1.641610540288088,55.89041095890411,0.0,88.82797507900418
PROD-3132,0.0,23.19559119424466,827.348725504071,203.53955905263365,1.0,1021.7271783850714,1.793263195119795,63.287671232876704,0.0,86.55957530967756
PROD-3133,0.0,32.54007198533955,1158.0485166850838,292.9253324755481,1.0,1210.4936844610975,1.2460513295840274,44.109589041095894,0.0,120.90916744333776
PROD-3134,0.0,24.10507132005367,907.7981023825951,229.31354737510918,1.0,1080.3190839493734,1.5917070935322282,59.178082191780824,0.0,89.17928110008224
PROD-3135,0.0,27.961407566707823,997.280764005344,235.87506852533483,1.0,1108.351419203098,1.5474293331717515,57.534246575342465,0.0,106.03519920505384
PROD-3136,0.0,22.799866895512963,742.7380026326297,203.08215969460474,1.0,997.6789621402825,1.797302138941636,61.09589041095891,0.0,80.9732605574917
PROD-3137,0.0,28.084749486075534,1080.368325204906,257.33087896916703,1.0,1126.0925961025298,1.4184073107049608,51.23287671232877,0.0,106.30942000631256
PROD-3138,0.0,13.47270868353552,488.3569481819931,124.55757365259676,1.0,788.060175517119,2.930371789498892,78.63013698630137,0.0,50.276448319506464
PROD-3139,0.0,30.03381806076175,998.5810104463687,254.58423716558204,1.0,1124.3568044710125,1.4337101309324323,52.32876712328767,0.0,110.17075461690193
PROD-314,0.0,29.18869530768488,1031.7335177222706,262.4661198459425,1.0,1188.4537524959692,1.3906556785852624,50.41095890410959,0.0,105.69674921308949
PROD-3140,0.0,8.527317500852726,323.76720443667966,76.51683416102921,1.0,632.9665626699232,4.7701921283342665,90.95890410958904,0.0,32.37080551812785
PROD-3141,0.0,35.63581069744911,1261.2260110358527,310.48121169398263,1.0,1243.4070475233484,1.1755944844731936,40.273972602739725,0.0,132.44776873098613
PROD-3142,0.0,22.39147241767413,764.5054296811181,190.52639712847102,1.0,968.4860635091283,1.9157450384887207,67.12328767123287,0.0,83.40203297055344
PROD-3143,0.0,19.753317242285263,696.6115033545143,174.12944020650332,1.0,957.0140731211264,2.0961418101794838,71.78082191780823,0.0,72.25847139842746
PROD-3144,0.0,7.6024162871801995,249.87400161223024,62.73178933051232,1.0,565.7209964469238,5.81842163112772,95.34246575342465,0.0,27.435398855569602
PROD-3145,0.0,27.896018836522043,940.0280777950345,247.63223550490795,1.0,1119.8293059283253,1.4739599602442142,54.52054794520548,0.0,99.30621493663364
PROD-3146,0.0,24.6565393864901,822.9216227408348,225.81076941926,1.0,1045.4678955413397,1.6163976631349637,59.726027397260275,0.0,88.52001995584803
PROD-3147,0.0,21.67739221245539,786.6939077970093,193.9803136436976,1.0,1001.4293861333024,1.8816342398045132,67.12328767123287,0.0,80.7422819855193
PROD-3148,0.0,22.540778107817296,785.8811465199544,189.0650258046535,1.0,1003.7803025123748,1.930552720930664,69.04109589041096,0.0,83.93558288208558
PROD-3149,0.0,9.1838465679765,354.6163703398612,89.65536526048989,1.0,655.1770253564405,4.071145089192463,89.31506849315069,0.0,34.545843154840455
PROD-315,0.0,19.648505831845206,646.0171235441649,166.36005014376536,1.0,924.1392020533333,2.1940363668114644,72.05479452054794,0.0,71.85503195607447
PROD-3150,0.0,23.011099887860084,812.8503859924206,206.8109269490485,1.0,1033.7302143677161,1.7648970747562298,62.73972602739726,0.0,84.59680989092294
PROD-3151,0.0,14.28011263048808,503.19633708234306,119.45814697681382,1.0,787.0918060555405,3.055463434158614,87.94520547945206,0.0,52.83079902591611
PROD-3152,0.0,29.82600756187689,1051.1941886743973,275.5893734404242,1.0,1205.4662806966326,1.3244342314196822,44.93150684931507,0.0,107.17195907029357
PROD-3153,0.0,21.36577677692409,757.3587796333914,195.0102752965593,1.0,982.9925820500429,1.8716962449539187,67.12328767123287,0.0,79.15258634615454
PROD-3154,0.0,36.428494685464614,1251.6729540754854,310.2260032229681,1.0,1257.8772777213578,1.1765615912527625,38.63013698630137,0.0,135.50355661675113
PROD-3155,0.0,11.283045700385305,368.846985514361,99.0294507286253,1.0,701.7326768409187,3.685772235576923,85.2054794520548,0.0,40.892488212422876
PROD-3156,0.0,28.15407144042023,1043.0489716755487,255.5729909197899,1.0,1167.8215939353715,1.4281634326318666,54.52054794520548,0.0,103.78937735984036
PROD-3157,0.0,14.16808519048269,483.4546573409877,127.10945162953898,1.0,794.0547578645375,2.871540985510613,81.0958904109589,0.0,51.740715340064256
PROD-3158,0.0,4.6288777373496295,162.27902687061442,42.045618499889784,1.0,453.06657532548326,8.6810472297121,100.0,0.0,16.960922684296197
PROD-3159,0.0,4.15172502865171,152.7773792487385,40.264654959188725,1.0,440.0722524506845,9.065022421524663,100.0,0.0,15.313642746587508
PROD-316,0.0,27.52601495535806,963.3907901192822,243.15094094484257,1.0,1128.5472240076574,1.5011251800288046,53.97260273972603,0.0,102.0571699353448
PROD-3160,0.0,7.18874377283415,262.14161443951014,65.48521899087247,1.0,579.8882328243456,5.5737768862141985,96.7123287671233,0.0,26.819231933915265
PROD-3161,0.0,33.43360346619263,1210.3283747995893,326.1318812086093,1.0,1219.6702845460636,1.1191791450972217,32.32876712328767,0.0,122.16511685718066
PROD-3162,0.0,26.43235652801819,919.2144946343993,241.61683161367304,1.0,1095.8977771493178,1.510656346092673,53.97260273972603,0.0,96.17729853155677
PROD-3163,0.0,20.33826244948415,701.608328183515,182.98929609052448,1.0,954.7797540030951,1.994652188942435,68.4931506849315,0.0,74.89421941429866
PROD-3164,0.0,34.20516109172495,1216.9649756402146,334.155035952615,1.0,1259.4843483469635,1.09230734458169,30.684931506849317,0.0,123.75641281939218
PROD-3165,0.0,34.53094657351552,1216.5146784453739,318.9149479922834,1.0,1249.0328105120007,1.1445057759062196,35.342465753424655,0.0,125.32604805422474
PROD-3166,0.0,15.658429255322542,587.0655159040009,141.2403108362042,1.0,846.8076690082131,2.5842480651525115,78.63013698630137,0.0,58.93159409154697
PROD-3167,0.0,6.815007878201522,251.53079479722348,60.648958273765274,1.0,564.3422790241458,6.018240220259264,96.98630136986301,0.0,25.274602412966185
PROD-3168,0.0,7.349952202613397,262.8958309122894,66.43960449492121,1.0,570.4792807312921,5.493711209974186,95.8904109589041,0.0,27.251141226774774
PROD-3169,0.0,20.040534717485894,694.746371601468,176.51052796674963,1.0,942.823747225333,2.0678653234143476,69.04109589041096,0.0,73.32955399705438
PROD-317,0.0,7.258796383943385,253.72448656315473,67.60293038052122,1.0,583.5205282343475,5.399174236168457,97.26027397260275,0.0,26.45660333181711
PROD-3170,0.0,23.473464541015908,842.9152071324096,218.80316793855152,1.0,1070.325656872341,1.6681659751037345,62.465753424657535,0.0,85.6752603470559
PROD-3171,0.0,22.25852136363056,803.4508858172605,199.84778228868214,1.0,1012.1669939040054,1.8263900445627852,64.38356164383562,0.0,83.72737743331761
PROD-3172,0.0,29.432797743668868,1031.085192111844,262.6729304717634,1.0,1158.815228305773,1.389560771810236,50.95890410958904,0.0,108.0558127640531
PROD-3173,0.0,18.646859630457268,671.509077210745,163.9229326092323,1.0,918.8319455519458,2.2266561132730907,72.6027397260274,0.0,69.91959287105901
PROD-3174,0.0,25.409549197614897,911.0284164967414,232.84352778023666,1.0,1074.7581064172055,1.5675763182238667,54.52054794520548,0.0,92.92329835202547
PROD-3175,0.0,36.163138312829616,1296.7248425790212,309.5175248383536,1.0,1246.0198674612209,1.1792547132529,38.63013698630137,0.0,136.99545472894386
PROD-3176,0.0,17.195961265589638,591.613150004971,161.2626804376475,1.0,884.3819019711209,2.2633879023307437,73.97260273972603,0.0,62.00299435878494
PROD-3177,0.0,28.81495777125703,1025.5227556660805,273.1836687703434,1.0,1147.783674368523,1.3360974381921915,46.3013698630137,0.0,106.45867199104855
PROD-3178,0.0,2.553117771816749,84.9632326719867,21.818527103094993,1.0,323.2296745764562,16.72890192245031,100.0,0.0,9.253116681551544
PROD-3179,0.0,16.24374403368334,573.6862991055071,145.76831714013124,1.0,873.5852190713281,2.503973477646141,80.0,0.0,59.25446405038143
PROD-318,0.0,6.497579998562843,225.37238613595648,57.72230070635721,1.0,536.6795278096723,6.323379275140378,98.63013698630137,0.0,24.025386321481168
PROD-3180,0.0,31.244803150602767,1052.1345719617832,268.3029231239101,1.0,1158.7446277164465,1.3604026215973517,51.23287671232877,0.0,114.32666403658152
PROD-3181,0.0,36.52554983923245,1237.1567841320896,320.51465026962785,1.0,1289.6909547373339,1.1387934988087114,39.726027397260275,0.0,132.4150126500587
PROD-3182,0.0,17.921777111566527,639.9921871535573,156.96070793055355,1.0,924.4393271101476,2.32542274313322,77.26027397260275,0.0,66.15883628209345
PROD-3183,0.0,27.642201415803456,1044.9941709546304,265.9368873358187,1.0,1169.7394037972763,1.3725060996863017,50.68493150684932,0.0,103.07019391982752
PROD-3184,0.0,12.331637195828863,404.7978723822215,109.49405307427547,1.0,733.9503514187528,3.3335143759122845,81.64383561643835,0.0,44.514828395844596
PROD-3185,0.0,27.05720435840162,933.1732037978762,243.04908274587083,1.0,1071.3172989514546,1.5017542789150928,51.23287671232877,0.0,99.52657870596497
PROD-3186,0.0,7.220488269536857,250.49241752346464,67.77494319355505,1.0,576.9923734922511,5.385471131382801,93.97260273972603,0.0,26.28001201676071
PROD-3187,0.0,27.479049263519208,973.3566861114546,259.8540032374549,1.0,1113.3671362950815,1.404634892872759,50.95890410958904,0.0,100.96677906729876
PROD-3188,0.0,21.382748487078537,845.9371814658401,205.770804777756,1.0,1014.2983894651787,1.7738182070786008,64.93150684931507,0.0,80.13573039045853
PROD-3189,0.0,15.45776344430155,533.8368834850862,133.82582326602196,1.0,837.1414600290944,2.7274257769701507,77.8082191780822,0.0,56.92212547297557
PROD-319,0.0,13.047652331793957,444.63659390395856,111.42591538793612,1.0,769.5338823945109,3.275719106540254,83.28767123287672,0.0,48.07348226352306
PROD-3190,0.0,19.78844075402453,680.9498181961523,165.01395028796034,1.0,931.9202221209891,2.2119341992786103,75.06849315068493,0.0,72.68894580225951
PROD-3191,0.0,30.87460447138539,1046.680516202293,286.0108718710225,1.0,1165.02927703709,1.2761752642906452,40.54794520547945,0.0,113.25494701437322
PROD-3192,0.0,11.385018718113809,397.170378518154,97.5005353006443,1.0,714.7782409003521,3.7435691904102604,87.3972602739726,0.0,42.234703164870425
PROD-3193,0.0,24.717813405789986,943.1539578643614,228.1610352333802,1.0,1104.1979387071897,1.599747299650226,57.534246575342465,0.0,92.06700882263002
PROD-3194,0.0,36.16280384255666,1294.01466926543,323.96915959907477,1.0,1261.4626593142657,1.1266504517025713,34.52054794520548,0.0,136.60201091928897
PROD-3195,0.0,15.368984193718576,531.1862441644754,141.01488303252066,1.0,817.1481095122343,2.588379269979781,75.34246575342466,0.0,56.32997160828298
PROD-3196,0.0,22.45542861478425,807.0803281351621,205.1406718231149,1.0,987.0598664819678,1.7792668648113126,62.19178082191781,0.0,83.55026793123123
PROD-3197,0.0,19.700060863178734,691.7248708031186,166.7064105642257,1.0,923.5283171280018,2.1894778896902665,73.15068493150685,0.0,73.27857863949326
PROD-3198,0.0,13.804664032824562,494.9390921273003,120.57016535944446,1.0,769.4022450145823,3.027282901303651,80.54794520547945,0.0,52.118714707504516
PROD-3199,0.0,4.451653752823702,153.8054746243566,38.237137543907984,1.0,447.02860800126854,9.5456936226167,100.0,0.0,16.496271055460447
PROD-32,0.0,26.531804028727798,907.8921327648031,227.6640394881023,1.0,1079.7124074993376,1.6032395841727778,57.534246575342465,0.0,98.92982636037084
PROD-320,0.0,16.416469830937185,569.4774350898098,143.92920844460122,1.0,845.6325408090196,2.535968924893307,74.79452054794521,0.0,61.064561365781046
PROD-3200,0.0,30.946507581256114,1040.2834356072003,262.9342912973965,1.0,1153.0460734050175,1.3881795265234547,50.41095890410959,0.0,113.83289942533362
PROD-3201,0.0,22.897010053637075,809.4965753168977,214.59739682283035,1.0,1039.9128741012337,1.7008594018563081,60.82191780821918,0.0,83.31351648780971
PROD-3202,0.0,32.695503753240395,1178.6351340310616,308.8272649433255,1.0,1266.188653484784,1.1818904657494638,35.89041095890411,0.0,120.23321139342292
PROD-3203,0.0,1.80322440222201,58.86614266450772,15.488053699213436,1.0,281.7758264613289,23.566550522648082,100.0,0.0,6.492503223025639
PROD-3204,0.0,12.547667954540229,436.4075556004162,106.72259898516556,1.0,748.1173702940692,3.420081627235624,84.38356164383562,0.0,46.56036518013273
PROD-3205,0.0,9.369618381105854,325.750107811854,87.3144680188826,1.0,659.7932940668638,4.180292319035434,93.15068493150685,0.0,34.3412635952773
PROD-3206,0.0,19.02359231531354,689.786039627033,167.54929384609366,1.0,921.78027245964,2.1784633740998,69.04109589041096,0.0,71.18068753321735
PROD-3207,0.0,29.099494774243297,980.3449824503498,251.29019116887244,1.0,1116.9958490201172,1.4525039688266705,56.16438356164384,0.0,106.65465549235505
PROD-3208,0.0,5.6436397721742635,192.48392466107614,52.97010068137902,1.0,524.017333120658,6.890679747722496,98.63013698630137,0.0,20.2026517275182
PROD-3209,0.0,4.134548396266004,143.50232925606164,36.95674825420044,1.0,426.5041199890834,9.876410053433602,100.0,0.0,15.191647660934482
PROD-321,0.0,33.94018123778527,1151.847558401996,299.29269441337493,1.0,1228.7521399373777,1.2195419628114006,42.19178082191781,0.0,122.79769912981061
PROD-3210,0.0,16.1696196904353,571.8202392560509,137.34306895829764,1.0,833.8919127343182,2.6575785932876403,80.0,0.0,59.984010990499314
PROD-3211,0.0,17.366790267198375,586.5778191031808,148.60999241805095,1.0,866.9158293516412,2.4560932549759364,75.61643835616438,0.0,63.74057023968433
PROD-3212,0.0,34.98034479608927,1268.5514179259785,313.9341720304272,1.0,1252.323892756507,1.1626641268113476,41.0958904109589,0.0,129.4840205668794
PROD-3213,0.0,29.522967838387302,979.3579139456087,249.13705216207603,1.0,1118.7685022893818,1.4650570713285527,52.87671232876713,0.0,107.0287559528626
PROD-3214,0.0,21.04255167231703,797.7525908787139,190.2780797733869,1.0,972.7546435309142,1.918245130677687,69.04109589041096,0.0,80.31321953796507
PROD-3215,0.0,2.0163153580384865,71.1666835831264,17.36535988756317,1.0,297.61286275786006,21.018856065367697,100.0,0.0,7.594535672604883
PROD-3216,0.0,35.2595989708409,1301.6451049678021,319.57963271461944,1.0,1250.3255155490144,1.1421253504159958,32.602739726027394,0.0,131.79039788849119
PROD-3217,0.0,7.133876033741407,253.6047960359752,65.78149324047521,1.0,576.5712424537504,5.548673069273172,93.42465753424658,0.0,26.421284949226965
PROD-3218,0.0,32.79939459830556,1196.0559130646566,288.1833948589755,1.0,1228.0414566086265,1.2665545847241313,43.28767123287671,0.0,122.66028677655554
PROD-3219,0.0,16.888011205431667,600.033746963899,161.3803089836515,1.0,847.2280037643671,2.2617381407850448,69.58904109589041,0.0,62.80162558460857
PROD-322,0.0,34.467805633218816,1238.3462796639396,307.2033809022124,1.0,1275.313318896722,1.1881379655655062,43.56164383561644,0.0,126.26027442242899
PROD-3220,0.0,32.68669256043531,1085.988995492933,276.4001395618544,1.0,1192.0002012368882,1.320549260859972,46.57534246575342,0.0,119.5359768609892
PROD-3221,0.0,15.46929091175998,544.1567980677713,144.20028370850503,1.0,832.6430139771844,2.531201677368628,76.71232876712328,0.0,56.98023923109526
PROD-3222,0.0,8.125075990566259,283.89990522247916,77.52274851476639,1.0,596.3357289352857,4.708295397066261,92.6027397260274,0.0,30.026804447116394
PROD-3223,0.0,25.92118347069538,938.1016513554143,239.77673337175335,1.0,1120.979991889544,1.522249447923284,51.78082191780822,0.0,95.29528970386282
PROD-3224,0.0,12.329401860322683,435.60162765443596,108.4590036549918,1.0,761.8895641449907,3.3653268765133166,84.38356164383562,0.0,45.10147438814563
PROD-3225,0.0,16.77837669238989,582.5615976901141,147.0634603871483,1.0,861.6676243869919,2.4819217434373453,78.08219178082192,0.0,62.14101134900256
PROD-3226,0.0,4.711225907969549,159.3640203218905,40.93457943925234,1.0,447.6977127950497,8.916666666666666,100.0,0.0,17.367832735115403
PROD-3227,0.0,30.251362274517454,1062.434562646154,266.29231213316655,1.0,1175.110838712235,1.3706741928676935,47.671232876712324,0.0,110.44466055260408
PROD-3228,0.0,33.230555032176326,1133.6412012853634,290.30182986178704,1.0,1208.6736262339668,1.257312088503806,44.657534246575345,0.0,120.6405703863341
PROD-3229,0.0,1.7949198218702282,65.47751765736905,16.056153947863585,1.0,279.12368370907933,22.73271676300578,100.0,0.0,6.8172748002269925
PROD-323,0.0,14.865115856476335,541.1494433474842,134.33565645278284,1.0,835.9785869608539,2.7170745998348735,80.27397260273973,0.0,55.08491766317478
PROD-3230,0.0,34.21596520010418,1124.0775601101582,284.41839121295556,1.0,1209.362009236717,1.2833206686930092,45.47945205479452,0.0,125.7203539250421
PROD-3231,0.0,4.194596640377106,143.01290077779217,37.19486506895592,1.0,445.4193133206297,9.813182527301093,100.0,0.0,15.266841520905226
PROD-3232,0.0,2.105961660269855,69.55152646488405,16.95461884105896,1.0,287.1957979583007,21.528056951423782,100.0,0.0,7.8272366329443965
PROD-3233,0.0,15.206932310810902,535.4546469180835,143.23004369879854,1.0,837.0604086545433,2.5483480321179415,74.79452054794521,0.0,55.68958332884671
PROD-3234,0.0,32.29842524598478,1122.5344834309963,292.70633974191173,1.0,1238.4612906411287,1.246983581981285,47.94520547945205,0.0,116.02241786749768
PROD-3235,0.0,4.065840041876183,144.66090680704397,35.2195830738665,1.0,417.66374027903584,10.363552550706823,100.0,0.0,15.269807602848038
PROD-3236,0.0,2.0729471145148626,69.03857060609393,18.149381442224513,1.0,292.7182734934783,20.110878222594845,100.0,0.0,7.681616626850449
PROD-3237,0.0,31.718603418182507,1135.26378240256,282.5261092754307,1.0,1213.3465318656988,1.2919159964935016,44.38356164383562,0.0,117.53804508158362
PROD-3238,0.0,26.18574298414105,942.6240826691184,232.31198671677706,1.0,1075.829320796052,1.571163008669843,60.82191780821918,0.0,98.05761761782719
PROD-3239,0.0,14.881104893593491,538.568435347521,133.1842954888777,1.0,829.5694030087316,2.740563357415375,80.54794520547945,0.0,55.44289209253822
PROD-324,0.0,30.012672319775156,1070.2179200953503,264.83756820424026,1.0,1146.4353312214466,1.3782032604925427,47.12328767123288,0.0,112.83576709857012
PROD-3240,0.0,17.441990907468035,627.0257673707723,155.27252393658765,1.0,907.7138500352233,2.3507056544599205,72.87671232876713,0.0,64.72162548949308
PROD-3241,0.0,9.047812350206662,308.9137639372072,80.50451527357836,1.0,633.0717761772305,4.533907182219793,92.32876712328768,0.0,33.078826903598696
PROD-3242,0.0,26.43914191496122,961.4462902790847,248.83558274664128,1.0,1104.2896265561942,1.4668320180383314,52.054794520547944,0.0,98.10716278673267
PROD-3243,0.0,34.96329186176881,1266.121379901867,317.96839112442206,1.0,1259.5010987886649,1.147912843503914,38.9041095890411,0.0,130.85719945898822
PROD-3244,0.0,8.060962776190005,279.9122660820932,68.74381378040358,1.0,586.2524676095052,5.30956867138565,94.79452054794521,0.0,29.67576281602431
PROD-3245,0.0,13.099619464201217,432.2341542854368,117.75395990563631,1.0,752.4550787454033,3.0996834441278884,81.0958904109589,0.0,47.19226435973867
PROD-3246,0.0,21.51471075485262,799.8241471981449,211.82669402823467,1.0,1012.1659997711223,1.7231067202103842,61.64383561643836,0.0,79.20461502467604
PROD-3247,0.0,21.818146274358757,712.0783321906712,197.27556315117573,1.0,972.3007545102354,1.8502038172882775,64.93150684931507,0.0,78.239126256307
PROD-3248,0.0,18.78589964816292,697.062017045898,168.89260803335205,1.0,932.1776222489983,2.161136619596292,71.78082191780823,0.0,71.27679522520519
PROD-3249,0.0,5.834887573134416,206.404874050638,49.67320888718269,1.0,509.7878513826686,7.34802538787024,99.17808219178083,0.0,21.71580615593106
PROD-325,0.0,13.543014694924663,497.2128969720173,122.39637382366287,1.0,789.0745369026558,2.982114490792493,81.91780821917808,0.0,50.56587332700189
PROD-3250,0.0,4.531559263013939,155.44015368153538,40.02993539478227,1.0,449.1058222831415,9.118176094972569,100.0,0.0,16.516466305816174
PROD-3251,0.0,23.529131328521608,834.0030683570156,217.61971484002092,1.0,1002.7022730106268,1.6772377459841952,56.986301369863014,0.0,86.97734375935691
PROD-3252,0.0,31.578809990299384,1156.7901252875697,294.6052951301003,1.0,1195.4372491925346,1.2389458235596642,40.273972602739725,0.0,117.43245414122092
PROD-3253,0.0,12.176480266664905,450.87436573683357,106.87055586025075,1.0,744.7078554102104,3.415346697338153,87.94520547945206,0.0,45.76666519957744
PROD-3254,0.0,9.07609376035257,329.33472611622784,80.62988055262872,1.0,634.5813277342642,4.5268577542014,92.05479452054794,0.0,33.94197597516835
PROD-3255,0.0,12.498600252803982,433.0159806944621,113.19550351004598,1.0,757.1188401565923,3.2245097082642213,86.3013698630137,0.0,45.73315009034673
PROD-3256,0.0,24.147042527045645,868.4936806980558,224.02868446060407,1.0,1041.0814276499966,1.6292556503593005,55.89041095890411,0.0,90.08599478788149
PROD-3257,0.0,15.721179088266098,578.6678035357581,140.99920975947055,1.0,843.5287831387511,2.588666990564349,78.35616438356165,0.0,59.04299664896936
PROD-3258,0.0,23.892802143735537,840.7159906053574,208.94017650948186,1.0,1023.0961004104852,1.7469115136094278,62.465753424657535,0.0,87.42523838005593
PROD-3259,0.0,19.03926593775196,651.2843183098931,161.60753325947786,1.0,900.7885599122279,2.258558079801603,73.6986301369863,0.0,70.47616930687815
PROD-326,0.0,8.843414284967388,320.8968121761845,81.24889484925248,1.0,626.1205422130737,4.492368796858265,92.6027397260274,0.0,32.663621580344355
PROD-3260,0.0,9.854282288525527,336.4826056433344,88.44335524231057,1.0,647.8613842227122,4.126935245728749,86.3013698630137,0.0,36.18776189262661
PROD-3261,0.0,12.141398731166834,428.6149354020608,109.64390694128151,1.0,731.1681774956223,3.3289583542063257,88.21917808219179,0.0,44.80810944461047
PROD-3262,0.0,7.445438042461748,267.9866370787048,65.35088662009672,1.0,573.2555845426356,5.585234093637456,96.43835616438356,0.0,27.78432976995713
PROD-3263,0.0,4.457900144870992,153.1757974869631,40.09429560817816,1.0,447.2764591187349,9.103539405379898,100.0,0.0,16.523903923470034
PROD-3264,0.0,22.618958782451248,800.3701946007739,201.58390647851692,1.0,992.4787861162024,1.8106604161820752,66.3013698630137,0.0,83.49863864749332
PROD-3265,0.0,26.118143672024196,963.2061290002487,238.96968193321092,1.0,1088.5790051223912,1.5273904080519007,55.89041095890411,0.0,97.43963270333387
PROD-3266,0.0,9.931378281726067,352.24487751829184,91.74115214364389,1.0,660.5303490922718,3.9785853073711186,88.4931506849315,0.0,36.97174007303487
PROD-3267,0.0,12.960774666811849,461.36470487880666,119.10453973381956,1.0,771.1257084818832,3.064534742468416,82.73972602739727,0.0,47.33171375004849
PROD-3268,0.0,3.128039392024198,101.98614052920725,28.31081713519079,1.0,368.92405468664504,12.892598551890588,100.0,0.0,11.26249501140449
PROD-3269,0.0,17.938340458563783,640.5848985654961,157.31872517697784,1.0,895.3613380442388,2.320130674777515,73.97260273972603,0.0,66.4912637455187
PROD-327,0.0,32.250471700167985,1184.118338437848,298.4220076939828,1.0,1193.87935499068,1.2231001420454544,40.0,0.0,122.01439488355656
PROD-3270,0.0,21.811695664034882,811.2579075418395,193.9275505926293,1.0,1007.560885661041,1.8821461875044834,69.04109589041096,0.0,81.24252514451106
PROD-3271,0.0,32.96425380929581,1186.1784505206617,288.2648185910886,1.0,1198.1806961911518,1.2661968317325683,45.20547945205479,0.0,123.73619025637113
PROD-3272,0.0,3.347375460683411,120.47977589509718,30.53384501114137,1.0,397.3105095779123,11.95394814727122,100.0,0.0,12.336640605077145
PROD-3273,0.0,4.227762127028879,144.63999560187753,37.26234270092068,1.0,429.88477423234207,9.79541203111155,100.0,0.0,15.551299924124704
PROD-3274,0.0,33.16226306670812,1156.076357632526,287.79660254359305,1.0,1204.3802194853142,1.268256806279403,46.849315068493155,0.0,123.81872361818358
PROD-3275,0.0,16.470464032879498,597.4011135760597,153.72043889107394,1.0,877.9432734379039,2.37444026723498,76.71232876712328,0.0,60.80126578173566
PROD-3276,0.0,28.847817383915647,1011.5867945690242,259.85773708806704,1.0,1147.5556679699077,1.4046147099183728,48.49315068493151,0.0,106.43437311034364
